exposure_name	uncalibrated_p_value
example_gene_932	0.961506289488754
example_gene_933	0.991908022074146
example_gene_934	0.89106261239266
example_gene_935	0.746028210709518
example_gene_936	0.324289950120556
example_gene_937	0.948346291124946
example_gene_938	0.996199090630803
example_gene_939	0.880867293486734
example_gene_940	0.994092028854003
example_gene_941	0.891142903209717
example_gene_942	0.474477526970934
example_gene_943	0.967591230153287
example_gene_944	0.93660975545005
example_gene_945	0.977098740004864
example_gene_946	0.930275068195658
example_gene_947	0.985314346693627
example_gene_948	0.993709934707066
example_gene_949	0.648212491227042
example_gene_950	0.961489813966233
example_gene_951	0.985224430502164
example_gene_952	0.968383251929001
example_gene_953	0.968764256912038
example_gene_954	0.844714155573887
example_gene_955	0.987385240259927
example_gene_956	0.993692671370742
example_gene_957	0.97553885338618
example_gene_958	0.945737116382641
example_gene_959	0.519961370264691
example_gene_960	0.993611814124094
example_gene_961	0.869446537254565
example_gene_962	0.958573750463052
example_gene_963	0.968126304476518
example_gene_964	0.611511622315048
example_gene_965	0.988298921793997
example_gene_966	0.852174574699785
example_gene_967	0.98387711614457
example_gene_968	0.940633945691502
example_gene_969	0.622930333476312
example_gene_970	0.969882408172934
example_gene_971	0.992771037930622
example_gene_972	0.919936400850695
example_gene_973	0.960941983442081
example_gene_974	0.982523887916411
example_gene_975	0.946592288568962
example_gene_976	0.783607039292027
example_gene_977	0.955261642524863
example_gene_978	0.89870029445609
example_gene_979	0.890462615074559
example_gene_980	0.987112543752831
example_gene_981	0.928102385175831
example_gene_982	0.987047825356662
example_gene_983	0.79824298153675
example_gene_984	0.975843727495217
example_gene_985	0.633707618827522
example_gene_986	0.982449789920067
example_gene_987	0.964738243489847
example_gene_988	0.875968799710659
example_gene_989	0.89127834566489
example_gene_990	0.953673523984095
example_gene_991	0.917450942917805
example_gene_992	0.951831537710788
example_gene_993	0.932298410666892
example_gene_994	0.937421949676567
example_gene_995	0.788435976381979
example_gene_996	0.8454184502633
example_gene_997	0.68802073686408
example_gene_998	0.866301741835627
example_gene_999	0.87743160147474
example_gene_1000	0.988489528957636
example_gene_1001	0.992951565373815
example_gene_1002	0.911185327752727
example_gene_1003	0.984809077816744
example_gene_1004	0.974599595919938
example_gene_1005	0.707704943970998
example_gene_1006	0.698538995334911
example_gene_1007	0.989535259731024
example_gene_1008	0.647187188777316
example_gene_1009	0.995675846204623
example_gene_1010	0.99140895109368
example_gene_1011	0.916827251418808
example_gene_1012	0.894363544075113
example_gene_1013	0.743268194323587
example_gene_1014	0.922611423478543
example_gene_1015	0.443620839872293
example_gene_1016	0.914259308885501
example_gene_1017	0.996036876721991
example_gene_1018	0.774067897094392
example_gene_1019	0.992125401988735
example_gene_1020	0.975758392321905
example_gene_1021	0.948515226899737
example_gene_1022	0.803900870243765
example_gene_1023	0.929542220663543
example_gene_1024	0.99853455818739
example_gene_1025	0.949586278024325
example_gene_1026	0.662078138312511
example_gene_1027	0.984307627786393
example_gene_1028	0.547184373503777
example_gene_1029	0.953790063076077
example_gene_1030	0.268685744662792
example_gene_1031	0.948243791084786
example_gene_1032	0.944619820981691
example_gene_1033	0.750033931981189
example_gene_1034	0.924663213795426
example_gene_1035	0.979818427562672
example_gene_1036	0.95806293945601
example_gene_1037	0.996891293017637
example_gene_1038	0.087358999688696
example_gene_1039	0.669102895840673
example_gene_1040	0.957363449275827
example_gene_1041	0.692721109478932
example_gene_1042	0.992808863226366
example_gene_1043	0.891746709464512
example_gene_1044	0.931586404353576
example_gene_1045	0.840628825829509
example_gene_1046	0.764414410613428
example_gene_1047	0.883557781962359
example_gene_1048	0.824170763780796
example_gene_1049	0.992493970782585
example_gene_1050	0.926765296388844
example_gene_1051	0.942420710020199
example_gene_1052	0.702636877909026
example_gene_1053	0.930239887365758
example_gene_1054	0.963697109901135
example_gene_1055	0.894793965102704
example_gene_1056	0.948912056926885
example_gene_1057	0.562152352073875
example_gene_1058	0.961269646873383
example_gene_1059	0.880625338036005
example_gene_1060	0.809329772566539
example_gene_1061	0.890658930960822
example_gene_1062	0.907944547208132
example_gene_1063	0.936942295452808
example_gene_1064	0.86789885948206
example_gene_1065	0.950644837283546
example_gene_1066	0.592001114524309
example_gene_1067	0.959110929577322
example_gene_1068	0.91995178589452
example_gene_1069	0.788240868749165
example_gene_1070	0.917016377649731
example_gene_1071	0.980958217909117
example_gene_1072	0.88862623472716
example_gene_1073	0.888730279122194
example_gene_1074	0.948032587634258
example_gene_1075	0.852089588457573
example_gene_1076	0.989647430400324
example_gene_1077	0.970852367353069
example_gene_1078	0.9820280201659
example_gene_1079	0.961758160322298
example_gene_1080	0.968640255694843
example_gene_1081	0.958949283145226
example_gene_1082	0.992347880694607
example_gene_1083	0.693908361395032
example_gene_1084	0.944286830114552
example_gene_1085	0.94355845961896
example_gene_1086	0.947340016905705
example_gene_1087	0.947096565282159
example_gene_1088	0.892948743658427
example_gene_1089	0.977764614400805
example_gene_1090	0.921170662143487
example_gene_1091	0.946161954238149
example_gene_1092	0.961003650089564
example_gene_1093	0.945791244228218
example_gene_1094	0.603335378716963
example_gene_1095	0.902474710383538
example_gene_1096	0.918985719535226
example_gene_1097	0.99061227344276
example_gene_1098	0.96514131966612
example_gene_1099	0.604738201745022
example_gene_1100	0.81059523443653
example_gene_1101	0.885063936954868
example_gene_1102	0.46952098341142
example_gene_1103	0.981428670811469
example_gene_1104	0.719782466883382
example_gene_1105	0.538778270110957
example_gene_1106	0.96414224727138
example_gene_1107	0.952873882868541
example_gene_1108	0.955068792232422
example_gene_1109	0.889296122694157
example_gene_1110	0.311485641168676
example_gene_1111	0.998327182025234
example_gene_1112	0.971748521827956
example_gene_1113	0.905451865269213
example_gene_1114	0.990442385513008
example_gene_1115	0.904605389101933
example_gene_1116	0.918210654102057
example_gene_1117	0.622838942984479
example_gene_1118	0.611406255868301
example_gene_1119	0.993928665510911
example_gene_1120	0.598387037606422
example_gene_1121	0.928208542836447
example_gene_1122	0.775894429622228
example_gene_1123	0.9452755129529
example_gene_1124	0.977080495884488
example_gene_1125	0.992250766961118
example_gene_1126	0.949330792300428
example_gene_1127	0.992698840794974
example_gene_1128	0.93061547136072
example_gene_1129	0.993429997660912
example_gene_1130	0.569479780057199
example_gene_1131	0.96787110438787
example_gene_1132	0.897641795038289
example_gene_1133	0.932121910833546
example_gene_1134	0.996692477734304
example_gene_1135	0.959659257746597
example_gene_1136	0.951303141660783
example_gene_1137	0.952079347502002
example_gene_1138	0.915135464225395
example_gene_1139	0.994066593772645
example_gene_1140	0.923810088476947
example_gene_1141	0.932405965100504
example_gene_1142	0.998756465619711
example_gene_1143	0.902356757848135
example_gene_1144	0.920898067415626
example_gene_1145	0.997423518494546
example_gene_1146	0.49321339498066
example_gene_1147	0.911588688573065
example_gene_1148	0.955434966443326
example_gene_1149	0.886287209755817
example_gene_1150	0.917310553778438
example_gene_1151	0.945710092188678
example_gene_1152	0.809917586829914
example_gene_1153	0.532772304813847
example_gene_1154	0.953692914816566
example_gene_1155	0.872137936803392
example_gene_1156	0.990429568087885
example_gene_1157	0.910044827659185
example_gene_1158	0.861485487263407
example_gene_1159	0.777012710062958
example_gene_1160	0.984001513439631
example_gene_1161	0.95798186485127
example_gene_1162	0.741242642052669
example_gene_1163	0.965251562011711
example_gene_1164	0.888729477686737
example_gene_1165	0.981875017748174
example_gene_1166	0.960336353021393
example_gene_1167	0.514706188933081
example_gene_1168	0.973486009332245
example_gene_1169	0.982049076235805
example_gene_1170	0.963507473670629
example_gene_1171	0.946936221761132
example_gene_1172	0.979086949834499
example_gene_1173	0.914416322257169
example_gene_1174	0.998900734548164
example_gene_1175	0.950543757044914
example_gene_1176	0.992009374845663
example_gene_1177	0.981381259634969
example_gene_1178	0.635540962990422
example_gene_1179	0.850249090299709
example_gene_1180	0.964686527315809
example_gene_1181	0.980695139300302
example_gene_1182	0.646112073465203
example_gene_1183	0.992461140256782
example_gene_1184	0.937197467465416
example_gene_1185	0.96829181247743
example_gene_1186	0.701251107358769
example_gene_1187	0.88866879811037
example_gene_1188	0.597196875358228
example_gene_1189	0.977839171957933
example_gene_1190	0.957986531803669
example_gene_1191	0.824948740844413
example_gene_1192	0.681619149843524
example_gene_1193	0.94616852649281
example_gene_1194	0.958426017523249
example_gene_1195	0.978807808125802
example_gene_1196	0.885715768165764
example_gene_1197	0.970424124033495
example_gene_1198	0.923081033071429
example_gene_1199	0.891531824174287
example_gene_1200	0.96071604911534
example_gene_1201	0.969615094284378
example_gene_1202	0.817602379819623
example_gene_1203	0.844020485062138
example_gene_1204	0.824771184166816
example_gene_1205	0.304366775291581
example_gene_1206	0.892884334826329
example_gene_1207	0.97718821450284
example_gene_1208	0.984270901057298
example_gene_1209	0.964521745602744
example_gene_1210	0.973759235225104
example_gene_1211	0.957672131603859
example_gene_1212	0.974309342699575
example_gene_1213	0.874777809466776
example_gene_1214	0.99118880020269
example_gene_1215	0.991805809926222
example_gene_1216	0.962876008749068
example_gene_1217	0.936350715290922
example_gene_1218	0.630481689731027
example_gene_1219	0.69598114523475
example_gene_1220	0.36304628611187
example_gene_1221	0.929016524514012
example_gene_1222	0.987217220233338
example_gene_1223	0.992958741779828
example_gene_1224	0.92224220450281
example_gene_1225	0.990295698755222
example_gene_1226	0.80686379943886
example_gene_1227	0.621873324017271
example_gene_1228	0.887259479865554
example_gene_1229	0.951709830380164
example_gene_1230	0.986513870670811
example_gene_1231	0.769824696291489
example_gene_1232	0.9866177204244
example_gene_1233	0.218908776387203
example_gene_1234	0.819745684249584
example_gene_1235	0.821213101931284
example_gene_1236	0.990500892030562
example_gene_1237	0.989437607510138
example_gene_1238	0.924803003132672
example_gene_1239	0.859171479177497
example_gene_1240	0.956932375025821
example_gene_1241	0.651127145413852
example_gene_1242	0.988884882152986
example_gene_1243	0.795458593675904
example_gene_1244	0.933919637930426
example_gene_1245	0.993197351108575
example_gene_1246	0.677128482966078
example_gene_1247	0.98570372319368
example_gene_1248	0.987504002193428
example_gene_1249	0.850307732629271
example_gene_1250	0.979020423021155
example_gene_1251	0.979211865894784
example_gene_1252	0.960331533364843
example_gene_1253	0.829657778969427
example_gene_1254	0.915967539501688
example_gene_1255	0.962250000930462
example_gene_1256	0.913774900944866
example_gene_1257	0.951637746080776
example_gene_1258	0.991011109016145
example_gene_1259	0.986584329175624
example_gene_1260	0.995366812087688
example_gene_1261	0.989226683093147
example_gene_1262	0.897312914974154
example_gene_1263	0.626543964468233
example_gene_1264	0.91441641459827
example_gene_1265	0.944272794956854
example_gene_1266	0.887577183001124
example_gene_1267	0.647786018889952
example_gene_1268	0.991610442188656
example_gene_1269	0.924713861056904
example_gene_1270	0.331684268965514
example_gene_1271	0.911739866245553
example_gene_1272	0.942760905688243
example_gene_1273	0.993207460779668
example_gene_1274	0.980220608188618
example_gene_1275	0.975303235991081
example_gene_1276	0.986470857167616
example_gene_1277	0.651049867960093
example_gene_1278	0.995953713001413
example_gene_1279	0.903103598572351
example_gene_1280	0.991274742371271
example_gene_1281	0.977382821190682
example_gene_1282	0.999844913686131
example_gene_1283	0.991646565990308
example_gene_1284	0.851157019711021
example_gene_1285	0.808602034604159
example_gene_1286	0.928104897040339
example_gene_1287	0.917135033229535
example_gene_1288	0.777706602290435
example_gene_1289	0.761859435147504
example_gene_1290	0.99430077344431
example_gene_1291	0.820906995318452
example_gene_1292	0.994242731499496
example_gene_1293	0.999789226195307
example_gene_1294	0.9792952259026
example_gene_1295	0.034758643645962
example_gene_1296	0.935044942724545
example_gene_1297	0.953729452070666
example_gene_1298	0.986939455637075
example_gene_1299	0.946626572179212
example_gene_1300	0.903469748143853
example_gene_1301	0.982680489375201
example_gene_1302	0.971304563252536
example_gene_1303	0.760314264246876
example_gene_1304	0.969701277899062
example_gene_1305	0.845558914039555
example_gene_1306	0.992782394374784
example_gene_1307	0.90102555443484
example_gene_1308	0.754584638708144
example_gene_1309	0.994147762288746
example_gene_1310	0.78676002311199
example_gene_1311	0.930999042867029
example_gene_1312	0.854697202057699
example_gene_1313	0.995303523478335
example_gene_1314	0.950513077135153
example_gene_1315	0.868635599319759
example_gene_1316	0.94095932433685
example_gene_1317	0.494466771391078
example_gene_1318	0.963290468409934
example_gene_1319	0.938631694726686
example_gene_1320	0.269089719030508
example_gene_1321	0.885405429773055
example_gene_1322	0.999294123012962
example_gene_1323	0.97136728992972
example_gene_1324	0.839313218668244
example_gene_1325	0.574305742510983
example_gene_1326	0.957141172419171
example_gene_1327	0.966693956688419
example_gene_1328	0.924578799338778
example_gene_1329	0.996790749478546
example_gene_1330	0.380185167408172
example_gene_1331	0.663393439789704
example_gene_1332	0.957266273817305
example_gene_1333	0.924960522820483
example_gene_1334	0.728409881229873
example_gene_1335	0.693285545130504
example_gene_1336	0.943326863675168
example_gene_1337	0.52294242698208
example_gene_1338	0.99995198284288
example_gene_1339	0.940859582662716
example_gene_1340	0.97401167562713
example_gene_1341	0.946142889673757
example_gene_1342	0.78751527234347
example_gene_1343	0.772271809153433
example_gene_1344	0.61351846724064
example_gene_1345	0.826011190506712
example_gene_1346	0.980400854551735
example_gene_1347	0.93942944331612
example_gene_1348	0.77277710025559
example_gene_1349	0.931105754577995
example_gene_1350	0.987448008357191
example_gene_1351	0.99492239997155
example_gene_1352	0.789464639810817
example_gene_1353	0.941075207454126
example_gene_1354	0.885713048836829
example_gene_1355	0.594581848980198
example_gene_1356	0.960394281180389
example_gene_1357	0.98111078515789
example_gene_1358	0.989790412954606
example_gene_1359	0.352331938558347
example_gene_1360	0.975120509332439
example_gene_1361	0.831837375745888
example_gene_1362	0.960673206545518
example_gene_1363	0.968926514460932
example_gene_1364	0.875026968342447
example_gene_1365	0.342812187696845
example_gene_1366	0.975698684203033
example_gene_1367	0.868421429658118
example_gene_1368	0.801948110304034
example_gene_1369	0.985302590385654
example_gene_1370	0.96398519532822
example_gene_1371	0.839088986243442
example_gene_1372	0.987299922398778
example_gene_1373	0.822768150809817
example_gene_1374	0.975232563872655
example_gene_1375	0.946511901537111
example_gene_1376	0.848007244711466
example_gene_1377	0.993310757720829
example_gene_1378	0.99926563007013
example_gene_1379	0.783145857555393
example_gene_1380	0.861025012414973
example_gene_1381	0.979645876465316
example_gene_1382	0.99886301987675
example_gene_1383	0.940445815253183
example_gene_1384	0.853253686696523
example_gene_1385	0.992654355413206
example_gene_1386	0.987728182596426
example_gene_1387	0.821961879493987
example_gene_1388	0.785482312074455
example_gene_1389	0.888593161455674
example_gene_1390	0.984823564874826
example_gene_1391	0.968165792263484
example_gene_1392	0.551701909865002
example_gene_1393	0.99916601182708
example_gene_1394	0.846272205978163
example_gene_1395	0.990060815004062
example_gene_1396	0.983834018239622
example_gene_1397	0.964993702378316
example_gene_1398	0.7195795904686
example_gene_1399	0.872458013941918
example_gene_1400	0.68397817737986
example_gene_1401	0.9178938683762
example_gene_1402	0.619582673540583
example_gene_1403	0.992833730569309
example_gene_1404	0.969405166395713
example_gene_1405	0.815116003035604
example_gene_1406	0.848725478351994
example_gene_1407	0.986498523155971
example_gene_1408	0.974206552467396
example_gene_1409	0.990758541724209
example_gene_1410	0.97839777458546
example_gene_1411	0.995952257932012
example_gene_1412	0.990325850955114
example_gene_1413	0.979361947973168
example_gene_1414	0.97026138661903
example_gene_1415	0.938290542669716
example_gene_1416	0.995520605320458
example_gene_1417	0.772806161456893
example_gene_1418	0.95468267448332
example_gene_1419	0.923630232621989
example_gene_1420	0.991411780063202
example_gene_1421	0.901828418236335
example_gene_1422	0.828098914696009
example_gene_1423	0.697150615910146
example_gene_1424	0.97210360525975
example_gene_1425	0.934078166958306
example_gene_1426	0.934123018381439
example_gene_1427	0.808861308050172
example_gene_1428	0.857003842236326
example_gene_1429	0.716380657633228
example_gene_1430	0.961069383409461
example_gene_1431	0.963052923915815
example_gene_1432	0.944774946151635
example_gene_1433	0.864130580634376
example_gene_1434	0.664300387892218
example_gene_1435	0.921630124140367
example_gene_1436	0.906816294458804
example_gene_1437	0.858034166487862
example_gene_1438	0.945570898911764
example_gene_1439	0.95850685639556
example_gene_1440	0.999705825883413
example_gene_1441	0.26296261948761
example_gene_1442	0.129752528110128
example_gene_1443	0.981331389514573
example_gene_1444	0.785966231657282
example_gene_1445	0.826190138133006
example_gene_1446	0.972866608313033
example_gene_1447	0.986031716500187
example_gene_1448	0.985947200635562
example_gene_1449	0.966934846004786
example_gene_1450	0.865555089092929
example_gene_1451	0.894858849044007
example_gene_1452	0.771008188604681
example_gene_1453	0.937997050625813
example_gene_1454	0.849859073325245
example_gene_1455	0.998494658154865
example_gene_1456	0.971600878063441
example_gene_1457	0.789804049067915
example_gene_1458	0.091519470079406
example_gene_1459	0.870162406126787
example_gene_1460	0.960916674024335
example_gene_1461	0.940872677409974
example_gene_1462	0.9733246418627
example_gene_1463	0.785119817471913
example_gene_1464	0.990492626991342
example_gene_1465	0.764233737613199
example_gene_1466	0.274431954299441
example_gene_1467	0.434939538104427
example_gene_1468	0.930227256792719
example_gene_1469	0.985217707573085
example_gene_1470	0.957521961708428
example_gene_1471	0.480898402243602
example_gene_1472	0.97200009082486
example_gene_1473	0.689383469497174
example_gene_1474	0.865995999694575
example_gene_1475	0.978151090850052
example_gene_1476	0.740471256264528
example_gene_1477	0.907990878797795
example_gene_1478	0.605164550289187
example_gene_1479	0.95587068458809
example_gene_1480	0.990332407653724
example_gene_1481	0.950456175398984
example_gene_1482	0.97783143435749
example_gene_1483	0.999747045574831
example_gene_1484	0.687835869794364
example_gene_1485	0.958295310681781
example_gene_1486	0.948997109857842
example_gene_1487	0.993332485364182
example_gene_1488	0.927090862805538
example_gene_1489	0.536983268612772
example_gene_1490	0.913945001065701
example_gene_1491	0.989045622454189
example_gene_1492	0.899397727646664
example_gene_1493	0.959490997483106
example_gene_1494	0.97439549064275
example_gene_1495	0.982076277315375
example_gene_1496	0.885791007722973
example_gene_1497	0.807563977176401
example_gene_1498	0.886667975279718
example_gene_1499	0.993514667015012
example_gene_1500	0.727640047090698
example_gene_1501	0.979591357846261
example_gene_1502	0.996183982838494
example_gene_1503	0.951261010537042
example_gene_1504	0.877519871759537
example_gene_1505	0.421534807853546
example_gene_1506	0.972142955379727
example_gene_1507	0.944119082758769
example_gene_1508	0.942675318233138
example_gene_1509	0.964000212273397
example_gene_1510	0.742431683814346
example_gene_1511	0.797718343779607
example_gene_1512	0.994535802272478
example_gene_1513	0.80299258550936
example_gene_1514	0.882587065412023
example_gene_1515	0.965774628325116
example_gene_1516	0.88191672205695
example_gene_1517	0.978863614068641
example_gene_1518	0.992842234712644
example_gene_1519	0.998601579847117
example_gene_1520	0.987268482718276
example_gene_1521	0.936626547587906
example_gene_1522	0.52500281002738
example_gene_1523	0.892816889544737
example_gene_1524	0.946093577781594
example_gene_1525	0.380809883574246
example_gene_1526	0.970104371580884
example_gene_1527	0.984065589150443
example_gene_1528	0.98829167860403
example_gene_1529	0.972652380652152
example_gene_1530	0.931854954682896
example_gene_1531	0.942284644789681
example_gene_1532	0.973430386016427
example_gene_1533	0.998319824375915
example_gene_1534	0.867930013116475
example_gene_1535	0.985978251902851
example_gene_1536	0.993548238258433
example_gene_1537	0.877720842962121
example_gene_1538	0.93496094762269
example_gene_1539	0.986755845775274
example_gene_1540	0.94155346364236
example_gene_1541	0.922178732813763
example_gene_1542	0.906962375332398
example_gene_1543	0.999544837765562
example_gene_1544	0.942294638752442
example_gene_1545	0.95412323563932
example_gene_1546	0.993718352473664
example_gene_1547	0.967779023081948
example_gene_1548	0.890350798208353
example_gene_1549	0.032279534401406
example_gene_1550	0.877151316249055
example_gene_1551	0.446754559618041
example_gene_1552	0.88155357799604
example_gene_1553	0.904411022243948
example_gene_1554	0.986779620085853
example_gene_1555	0.860159861117774
example_gene_1556	0.580830843863095
example_gene_1557	0.890451045364824
example_gene_1558	0.711816502886639
example_gene_1559	0.942241180582688
example_gene_1560	0.887094206902739
example_gene_1561	0.977139823128595
example_gene_1562	0.427350222452217
example_gene_1563	0.660494457511963
example_gene_1564	0.990089058261941
example_gene_1565	0.896521929989497
example_gene_1566	0.985874272284756
example_gene_1567	0.972754517638293
example_gene_1568	0.891450506009685
example_gene_1569	0.997618543571741
example_gene_1570	0.980532858690479
example_gene_1571	0.943246138121188
example_gene_1572	0.878127488867125
example_gene_1573	0.751610514175383
example_gene_1574	0.806716793773452
example_gene_1575	0.983026568169557
example_gene_1576	0.713781834675998
example_gene_1577	0.877867743784086
example_gene_1578	0.979345192407617
example_gene_1579	0.991963092072974
example_gene_1580	0.985725958065124
example_gene_1581	0.79644196597241
example_gene_1582	0.759581956408847
example_gene_1583	0.679226212681308
example_gene_1584	0.798044585657989
example_gene_1585	0.0924174516153
example_gene_1586	0.807110958707981
example_gene_1587	0.9310994686453
example_gene_1588	0.988308815548889
example_gene_1589	0.661747010073714
example_gene_1590	0.955148051970795
example_gene_1591	0.963508206663911
example_gene_1592	0.989151890129423
example_gene_1593	0.977657809788709
example_gene_1594	0.933641347756503
example_gene_1595	0.803814491314971
example_gene_1596	0.828323341367729
example_gene_1597	0.901418431644733
example_gene_1598	0.983363580999408
example_gene_1599	0.946259794630147
example_gene_1600	0.728415628467114
example_gene_1601	0.747861385302796
example_gene_1602	0.398171602714638
example_gene_1603	0.648873441759327
example_gene_1604	0.945024909054128
example_gene_1605	0.383741855542059
example_gene_1606	0.939593326729214
example_gene_1607	0.86190881070399
example_gene_1608	0.975590796258907
example_gene_1609	0.977319991176815
example_gene_1610	0.899456177051971
example_gene_1611	0.738526531759262
example_gene_1612	0.99405573691049
example_gene_1613	0.979807194000841
example_gene_1614	0.847894766897754
example_gene_1615	0.927801693483971
example_gene_1616	0.995405339016593
example_gene_1617	0.923143049004002
example_gene_1618	0.767409488654936
example_gene_1619	0.992997823593401
example_gene_1620	0.921631295055777
example_gene_1621	0.953942175020797
example_gene_1622	0.296202015064637
example_gene_1623	0.947217505474877
example_gene_1624	0.843175120288889
example_gene_1625	0.999722422677052
example_gene_1626	0.81387769301608
example_gene_1627	0.945275053489267
example_gene_1628	0.989698761785955
example_gene_1629	0.975152991467758
example_gene_1630	0.956491189083892
example_gene_1631	0.934940489791665
example_gene_1632	0.938810866475729
example_gene_1633	0.625452958730493
example_gene_1634	0.352502932276354
example_gene_1635	0.904408447782995
example_gene_1636	0.953661560265584
example_gene_1637	0.952535944149139
example_gene_1638	0.97583073633441
example_gene_1639	0.978802688285659
example_gene_1640	0.983527307732414
example_gene_1641	0.822246541873308
example_gene_1642	0.984196641548937
example_gene_1643	0.889247313959314
example_gene_1644	0.828679253330012
example_gene_1645	0.95394116607256
example_gene_1646	0.920086217019303
example_gene_1647	0.674510403482697
example_gene_1648	0.340486665510873
example_gene_1649	0.993621118341554
example_gene_1650	0.980834095674034
example_gene_1651	0.901183526674232
example_gene_1652	0.989700062249983
example_gene_1653	0.815584595731661
example_gene_1654	0.681139805812288
example_gene_1655	0.952469763899466
example_gene_1656	0.990349378958668
example_gene_1657	0.822115471325281
example_gene_1658	0.373825608387471
example_gene_1659	0.938435095284705
example_gene_1660	0.492100952356922
example_gene_1661	0.819630918444167
example_gene_1662	0.955760627134259
example_gene_1663	0.859084065465196
example_gene_1664	0.871435813178872
example_gene_1665	0.78239480711383
example_gene_1666	0.989038605853044
example_gene_1667	0.997474662976066
example_gene_1668	0.941006157790645
example_gene_1669	0.575938348296232
example_gene_1670	0.861978774719761
example_gene_1671	0.930493379686362
example_gene_1672	0.18039139640738
example_gene_1673	0.790181401167682
example_gene_1674	0.955316462132139
example_gene_1675	0.988241065095455
example_gene_1676	0.965146792083329
example_gene_1677	0.472322066831087
example_gene_1678	0.975119227952534
example_gene_1679	0.965790947251703
example_gene_1680	0.778196039572849
example_gene_1681	0.973961463796369
example_gene_1682	0.9974456317436
example_gene_1683	0.92197258552259
example_gene_1684	0.953921228139811
example_gene_1685	0.958102910451008
example_gene_1686	0.729007075667851
example_gene_1687	0.820908809491049
example_gene_1688	0.924014705960976
example_gene_1689	0.990062270359537
example_gene_1690	0.986412930531675
example_gene_1691	0.993832367686475
example_gene_1692	0.8684517843504
example_gene_1693	0.959916427991038
example_gene_1694	0.967607049714088
example_gene_1695	0.989310873758311
example_gene_1696	0.758074933853236
example_gene_1697	0.935655155182519
example_gene_1698	0.998619827058154
example_gene_1699	0.914794977588595
example_gene_1700	0.890559083111288
example_gene_1701	0.217759127918737
example_gene_1702	0.971940074090767
example_gene_1703	0.997063909178784
example_gene_1704	0.953159465720298
example_gene_1705	0.975182929562002
example_gene_1706	0.465936137109818
example_gene_1707	0.842498783689905
example_gene_1708	0.996286143947803
example_gene_1709	0.936898962907131
example_gene_1710	0.777986813517931
example_gene_1711	0.993357812583733
example_gene_1712	0.986167160323104
example_gene_1713	0.744233433737637
example_gene_1714	0.882746509599875
example_gene_1715	0.999638257088336
example_gene_1716	0.973960721087282
example_gene_1717	0.978272382798936
example_gene_1718	0.97161226472256
example_gene_1719	0.991413221524746
example_gene_1720	0.984533881514269
example_gene_1721	0.942178717858546
example_gene_1722	0.934994886887188
example_gene_1723	0.994477105741935
example_gene_1724	0.62272995100767
example_gene_1725	0.619640335805213
example_gene_1726	0.987470021623754
example_gene_1727	0.955387718401425
example_gene_1728	0.858954079180414
example_gene_1729	0.964230498039775
example_gene_1730	0.990942336438941
example_gene_1731	0.995615910776731
example_gene_1732	0.997706572497191
example_gene_1733	0.99662184571476
example_gene_1734	0.251151925342337
example_gene_1735	0.999715491186816
example_gene_1736	0.969665771801077
example_gene_1737	0.897063655775289
example_gene_1738	0.925873271117725
example_gene_1739	0.935477743262631
example_gene_1740	0.839131880108106
example_gene_1741	0.987077800105406
example_gene_1742	0.90137048216473
example_gene_1743	0.967822913348814
example_gene_1744	0.757387654040884
example_gene_1745	0.738020231548413
example_gene_1746	0.940096914230084
example_gene_1747	0.757059635799208
example_gene_1748	0.960699398377738
example_gene_1749	0.995786191832273
example_gene_1750	0.917238288939494
example_gene_1751	0.781021468426239
example_gene_1752	0.930555962270679
example_gene_1753	0.930891116789873
example_gene_1754	0.885105890267093
example_gene_1755	0.777952067422263
example_gene_1756	0.995054932452593
example_gene_1757	0.983814814079486
example_gene_1758	0.956727673110325
example_gene_1759	0.975797241939343
example_gene_1760	0.967046919998726
example_gene_1761	0.995455440400306
example_gene_1762	0.995326898679004
example_gene_1763	0.96106364685749
example_gene_1764	0.990262799397524
example_gene_1765	0.994845927467228
example_gene_1766	0.838397269974695
example_gene_1767	0.991274791199012
example_gene_1768	0.935007379432541
example_gene_1769	0.992009413145246
example_gene_1770	0.992059783898771
example_gene_1771	0.879856455677428
example_gene_1772	0.84440837292835
example_gene_1773	0.919440534379625
example_gene_1774	0.951718809908076
example_gene_1775	0.289048942918029
example_gene_1776	0.950198978072435
example_gene_1777	0.921754066458625
example_gene_1778	0.943360775847422
example_gene_1779	0.978002949446921
example_gene_1780	0.998161317731914
example_gene_1781	0.790079315814265
example_gene_1782	0.945678702008299
example_gene_1783	0.992520892829518
example_gene_1784	0.753069548401909
example_gene_1785	0.905271953725977
example_gene_1786	0.975199140303269
example_gene_1787	0.576635982245385
example_gene_1788	0.982075552825491
example_gene_1789	0.941458083426853
example_gene_1790	0.983154588295693
example_gene_1791	0.981082703785481
example_gene_1792	0.973743879093411
example_gene_1793	0.983030472569168
example_gene_1794	0.974654102097504
example_gene_1795	0.91395854329712
example_gene_1796	0.781274967312439
example_gene_1797	0.99668456499079
example_gene_1798	0.960254593920166
example_gene_1799	0.962463710439635
example_gene_1800	0.886550051786387
example_gene_1801	0.912343693998788
example_gene_1802	0.812313446245224
example_gene_1803	0.984645900828268
example_gene_1804	0.880685167930558
example_gene_1805	0.975673202984593
example_gene_1806	0.939206772086684
example_gene_1807	0.949716113852139
example_gene_1808	0.258987728063482
example_gene_1809	0.983664429584256
