exposure_name	uncalibrated_p_value	calibrated_p_value
example_gene_583	0.988201564405077	0.8348133871936978
example_gene_584	0.272256049571888	0.0024352892876852955
example_gene_585	0.678407263980351	0.11408129071652776
example_gene_586	0.987736948366289	0.8309597338069058
example_gene_587	0.977819974703152	0.7599540310810071
example_gene_588	0.831908241883571	0.29707013790588827
example_gene_589	0.821689815615097	0.2793906798648765
example_gene_590	0.965944822110441	0.6922416888899128
example_gene_591	0.974516370617322	0.7396837465318389
example_gene_592	0.967664419608476	0.7012500083584023
example_gene_593	0.971783788968436	0.7238278750738041
example_gene_594	0.889278133444408	0.41964069613692945
example_gene_595	0.449184521856615	0.019259444724384518
example_gene_596	0.924244025963159	0.5214129783431861
example_gene_597	0.930656875768568	0.5433164661113979
example_gene_598	0.920480901410384	0.5090995913504074
example_gene_599	0.977131202419376	0.7556187558430336
example_gene_600	0.907182925129504	0.4684257064488809
example_gene_601	0.916379804208545	0.4961019110726654
example_gene_602	0.565381134298108	0.05121576957547957
example_gene_603	0.999472507376633	0.9749150577448178
example_gene_604	0.912524701500273	0.48426215334564815
example_gene_605	0.855073640707505	0.34135246838764455
example_gene_606	0.974830499063842	0.7415566144742224
example_gene_607	0.892888821621594	0.428987194466216
example_gene_608	0.906344738610862	0.4659981280692312
example_gene_609	0.975483234009517	0.7454834392711491
example_gene_610	0.846589725110362	0.3244133901975819
example_gene_611	0.931898006030948	0.5476982748698073
example_gene_612	0.508670382821254	0.03256864561934699
example_gene_613	0.949567854988677	0.6159760271301487
example_gene_614	0.977004216611034	0.754826048190228
example_gene_615	0.991036617774028	0.8598854140896379
example_gene_616	0.987857712237719	0.8319553156517451
example_gene_617	0.944359396919304	0.5945951365802445
example_gene_618	0.531387646587288	0.03923918068915703
example_gene_619	0.970589227544936	0.7171261200884727
example_gene_620	0.669280243557476	0.10735994907344244
example_gene_621	0.776850580068238	0.2129576164051613
example_gene_622	0.990878791497471	0.8584092570848173
example_gene_623	0.989115954484031	0.8425909314843848
example_gene_624	0.962949416964315	0.6770721918657009
example_gene_625	0.942460614124049	0.5870811897346374
example_gene_626	0.953997418841414	0.6351325962824079
example_gene_627	0.947240947960577	0.606279429703787
example_gene_628	0.963385224683696	0.6792400811633508
example_gene_629	0.849818974742043	0.3307578720088568
example_gene_630	0.983373344085465	0.797425738455249
example_gene_631	0.954221007905655	0.63612529550414
example_gene_632	0.95969352116025	0.6612688282867479
example_gene_633	0.992900678632978	0.8782222518764781
example_gene_634	0.960882614688143	0.6669622909686477
example_gene_635	0.789545744698751	0.23009269483238656
example_gene_636	0.205499869013698	0.0007765768257015507
example_gene_637	0.777700257127548	0.21406692067477073
example_gene_638	0.942119508463511	0.5857463735201032
example_gene_639	0.737228973787523	0.16662336632982633
example_gene_640	0.929632582988764	0.5397361280122812
example_gene_641	0.689699451950488	0.1228857943617457
example_gene_642	0.519347586310071	0.03558090834276318
example_gene_643	0.988883329403145	0.8405868705001702
example_gene_644	0.777442216000737	0.2137294772771297
example_gene_645	0.966494838448184	0.6950981697485413
example_gene_646	0.986557365238209	0.8214465338451077
example_gene_647	0.979844732699789	0.7730669105025368
example_gene_648	0.735780039412688	0.16511358360520936
example_gene_649	0.560094221285463	0.04918205885605251
example_gene_650	0.978623242890195	0.7650883908224179
example_gene_651	0.679706345360491	0.1150661798529212
example_gene_652	0.870482929453818	0.37449269557960235
example_gene_653	0.934474471211201	0.5569512367346257
example_gene_654	0.947724628738415	0.6082752745580723
example_gene_655	0.979378529257758	0.7699966334035895
example_gene_656	0.975392414381649	0.744934186759366
example_gene_657	0.740147407800443	0.1697012031049415
example_gene_658	0.931741366636692	0.5471425967678233
example_gene_659	0.825420718200947	0.28572382961657766
example_gene_660	0.605986703788547	0.06921345388014301
example_gene_661	0.861890964502514	0.35561965670039614
example_gene_662	0.927787733668384	0.533367613422983
example_gene_663	0.931050330136356	0.5447003493824705
example_gene_664	0.98280456102402	0.7933542803763624
example_gene_665	0.91117412193668	0.4801972039112317
example_gene_666	0.937555147095115	0.5683048147752864
example_gene_667	0.988223942425628	0.8350006107867394
example_gene_668	0.979694500645869	0.772074061379779
example_gene_669	0.994918253132958	0.9004840625010573
example_gene_670	0.890646806894174	0.42315620088866557
example_gene_671	0.979100316363462	0.7681793361991786
example_gene_672	0.885585512723116	0.4103184735955408
example_gene_673	0.95314190028221	0.6313577963626944
example_gene_674	0.963217896646019	0.6784061949792551
example_gene_675	0.957799016322084	0.6523736183704522
example_gene_676	0.942208353580168	0.5860936087647705
example_gene_677	0.990962479031757	0.8591906539142831
example_gene_678	0.679472181228881	0.11488812147262552
example_gene_679	0.9959632143286	0.91343201604851
example_gene_680	0.754696122270096	0.18580565930548504
example_gene_681	0.932713160327774	0.5506026051255932
example_gene_682	0.800476399232435	0.24585638519215464
example_gene_683	0.756065305925141	0.18738888635594483
example_gene_684	0.54746282583166	0.04458499927203033
example_gene_685	0.945319591134818	0.5984501100011268
example_gene_686	0.947651164822343	0.6079714785980522
example_gene_687	0.922413240394223	0.5153747482045246
example_gene_688	0.744754816724601	0.1746621794026431
example_gene_689	0.707180818129662	0.13765396734917537
example_gene_690	0.980815339975361	0.7795633910404669
example_gene_691	0.976008776054057	0.7486804754943196
example_gene_692	0.827842520587644	0.2899090928151009
example_gene_693	0.966145018542068	0.693278745591295
example_gene_694	0.58481723196195	0.05928378028081693
example_gene_695	0.817255768955625	0.272039935858101
example_gene_696	0.795602693160043	0.23870763537407466
example_gene_697	0.953047300170426	0.6309426628887138
example_gene_698	0.989413819929794	0.8451836267191192
example_gene_699	0.949245816102892	0.6146195742246054
example_gene_700	0.969459153706247	0.7109052530564656
example_gene_701	0.928330376255053	0.5352303031840554
example_gene_702	0.855143884153015	0.34149642167474104
example_gene_703	0.950289058409091	0.6190310707606227
example_gene_704	0.916670991676446	0.4970108191275811
example_gene_705	0.93133957944559	0.5457207885226152
example_gene_706	0.951556500824261	0.6244590118056471
example_gene_707	0.297448182086151	0.003496573672816661
example_gene_708	0.879104433206778	0.39450685522173007
example_gene_709	0.882057040381982	0.40162544538722195
example_gene_710	0.986912627080114	0.8242726507954982
example_gene_711	0.949504172807791	0.6157074174206798
example_gene_712	0.753625173443401	0.1845756081085615
example_gene_713	0.982953896001633	0.7944174293333581
example_gene_714	0.994237526422977	0.8926267343194807
example_gene_715	0.947506954836366	0.6073758114006061
example_gene_716	0.974032309018228	0.7368187091671814
example_gene_717	0.514562391448325	0.034204713527575946
example_gene_718	0.836947711458581	0.30618763845276104
example_gene_719	0.925447710815908	0.525433465497626
example_gene_720	0.96023083336928	0.6638307083044546
example_gene_721	0.994465392671892	0.8952127294955661
example_gene_722	0.992067128022658	0.869803352015493
example_gene_723	0.98111181120701	0.7815769469322154
example_gene_724	0.970897413913173	0.7188424683285832
example_gene_725	0.998548863900939	0.9535147572513478
example_gene_726	0.933891017007805	0.5548369565119383
example_gene_727	0.995759679536615	0.9108128999861544
example_gene_728	0.960899848486265	0.6670454537990371
example_gene_729	0.670184488497872	0.10801061373224642
example_gene_730	0.989834099384942	0.8488947033345217
example_gene_731	0.985155976426958	0.8105996806523437
example_gene_732	0.998794809458476	0.9584865340457334
example_gene_733	0.865296251008127	0.36297703852163427
example_gene_734	0.958124316307641	0.6538860581520711
example_gene_735	0.996178505181549	0.9162608017550855
example_gene_736	0.960504581396705	0.6651427510716579
example_gene_737	0.980256911942853	0.7758081572906654
example_gene_738	0.74264116338112	0.1723706780616882
example_gene_739	0.905146289305106	0.4625533046621712
example_gene_740	0.3735294717783	0.008928792567079711
example_gene_741	0.915034778086034	0.49193052701856854
example_gene_742	0.865010350569882	0.36235323880919174
example_gene_743	0.979106214941204	0.7682177519392217
example_gene_744	0.761096804248426	0.19331095350914135
example_gene_745	0.903673203882556	0.458360614938153
example_gene_746	0.788362550087193	0.22844377272158775
example_gene_747	0.95134073059721	0.6235295632368376
example_gene_748	0.794647980574325	0.23733015282916045
example_gene_749	0.764720958248125	0.19767986718939365
example_gene_750	0.786780176605492	0.22625557627738568
example_gene_751	0.981144221236144	0.7817979210547155
example_gene_752	0.646459193617154	0.09199069538079063
example_gene_753	0.891825120379709	0.42620944316741183
example_gene_754	0.81377263159356	0.2663960134082265
example_gene_755	0.901018704162505	0.4509185065656803
example_gene_756	0.973425062279636	0.7332597362709872
example_gene_757	0.94707949860194	0.605615490128542
example_gene_758	0.779687398824529	0.21668184992322925
example_gene_759	0.820064246433677	0.27667390834041194
example_gene_760	0.844816291469784	0.3209815337504394
example_gene_761	0.951416896594983	0.6238573996329333
example_gene_762	0.909449796318675	0.47506793685472815
example_gene_763	0.802687214495132	0.24916477271942317
example_gene_764	0.823560031083499	0.2825481710264822
example_gene_765	0.980420006369266	0.7768999293492544
example_gene_766	0.619608350196007	0.07629118259672932
example_gene_767	0.970223211978874	0.7150988736518669
example_gene_768	0.784240524609115	0.2227838863449934
example_gene_769	0.909531195954321	0.475308565036621
example_gene_770	0.989469233485828	0.8456693354170834
example_gene_771	0.988756337505435	0.8395003181640319
example_gene_772	0.961646193642863	0.6706650806083674
example_gene_773	0.174554577920329	0.0004015881675034677
example_gene_774	0.954905834087257	0.6391819478087314
example_gene_775	0.87213056836749	0.37823153415173755
example_gene_776	0.97826804666445	0.762807384769763
example_gene_777	0.839375400678543	0.3106780330651179
example_gene_778	0.9656664942037	0.690804889029976
example_gene_779	0.854896364132026	0.340989443786308
example_gene_780	0.943221106986567	0.5900734897683892
example_gene_781	0.993630193081685	0.8859301194257777
example_gene_782	0.908950799799663	0.4735960685390571
example_gene_783	0.994371587947058	0.8941430227090713
example_gene_784	0.957548475559305	0.6512128914272035
example_gene_785	0.850537595232208	0.33218675732321196
example_gene_786	0.904516501273214	0.46075524087641934
example_gene_787	0.997081504993138	0.9288975286633132
example_gene_788	0.928643447368052	0.5363089331756943
example_gene_789	0.970036397101326	0.714068778289723
example_gene_790	0.857776527332037	0.34693689064854527
example_gene_791	0.9277005348678	0.533069102712608
example_gene_792	0.965981288542341	0.6924303674255795
example_gene_793	0.977220405577289	0.7561768142544618
example_gene_794	0.91659344608645	0.4967685650458837
example_gene_795	0.968292838290595	0.7046003937470886
example_gene_796	0.783772245560054	0.22214912039401005
example_gene_797	0.978668864627573	0.7653826100068657
example_gene_798	0.990072512390391	0.851028557775714
example_gene_799	0.977741360301248	0.7594561313347705
example_gene_800	0.916785893519357	0.4973700484036203
example_gene_801	0.627484725475845	0.08064748701769109
example_gene_802	0.825319558977157	0.28555029389760805
example_gene_803	0.987948185084532	0.8327039431915028
example_gene_804	0.842399160903612	0.3163626657604238
example_gene_805	0.991108031843594	0.8605569065911585
example_gene_806	0.962845848994286	0.6765588920196289
example_gene_807	0.993547582862247	0.885039768378487
example_gene_808	0.478069198803794	0.025038485788828325
example_gene_809	0.948751544408043	0.6125468129972607
example_gene_810	0.965092874059073	0.6878617993055387
example_gene_811	0.863152100364166	0.3583260749533009
example_gene_812	0.992478851972439	0.8739137068539713
example_gene_813	0.950767310665944	0.6210703054274187
example_gene_814	0.987389012406972	0.828114465398564
example_gene_815	0.990416924016952	0.8541494382936039
example_gene_816	0.965453681967394	0.689710182799857
example_gene_817	0.950301481607765	0.6190839070128683
example_gene_818	0.983312013603487	0.7969838045272132
example_gene_819	0.912720208972637	0.48485409334046287
example_gene_820	0.976176926929134	0.7497102188645153
example_gene_821	0.99413589209615	0.8914867493054424
example_gene_822	0.976886925240741	0.7540956422691727
example_gene_823	0.067226859508396	8.75715177756781e-06
example_gene_824	0.977685124009052	0.7591004549432614
example_gene_825	0.982550775164606	0.7915568272881046
example_gene_826	0.914768916412986	0.4911111982415983
example_gene_827	0.984052027281255	0.802364867073659
example_gene_828	0.734862391469561	0.16416361513607083
example_gene_829	0.933875408558691	0.5547805495226399
example_gene_830	0.949076286462655	0.6139073969534347
example_gene_831	0.99154883803954	0.8647524321540825
example_gene_832	0.988267188033994	0.8353628498368949
example_gene_833	0.973118102946584	0.7314752507244782
example_gene_834	0.833338744766179	0.29963069781028556
example_gene_835	0.959205344893257	0.6589564061542064
example_gene_836	0.828003003105571	0.29018853036162084
example_gene_837	0.805888424868843	0.2540294220638843
example_gene_838	0.990399344507692	0.8539890165715853
example_gene_839	0.926905531071034	0.5303578031844027
example_gene_840	0.965011618806931	0.6874468472666064
example_gene_841	0.945194093194549	0.5979441115085848
example_gene_842	0.901164102577545	0.4513224383402839
example_gene_843	0.96184216989479	0.6716214501218463
example_gene_844	0.995983318033223	0.9136935603756589
example_gene_845	0.990380687672518	0.8538188980239442
example_gene_846	0.9503653703866	0.6193557416827425
example_gene_847	0.77265789245242	0.20755996324307313
example_gene_848	0.946240628717829	0.6021837436453682
example_gene_849	0.993449266063333	0.8839861852451949
example_gene_850	0.990574761522906	0.8555953346128099
example_gene_851	0.880696296492272	0.39832742964311096
example_gene_852	0.978745917208673	0.7658801795188143
example_gene_853	0.980978742377656	0.7806714432566486
example_gene_854	0.795901716266581	0.23914060010127242
example_gene_855	0.994129490038438	0.8914152106162903
example_gene_856	0.98637289217131	0.8199917107525623
example_gene_857	0.919761699525147	0.5067891394011855
example_gene_858	0.988998985346175	0.8415810066427649
example_gene_859	0.854121140232929	0.3394065960079938
example_gene_860	0.903427414756994	0.45766545651036317
example_gene_861	0.788990490467012	0.22931751909845027
example_gene_862	0.99792167485551	0.942155071428689
example_gene_863	0.970713751653414	0.7178185763808282
example_gene_864	0.981625081897178	0.7850966087800336
example_gene_865	0.854687007548089	0.3405612362164663
example_gene_866	0.95466086961595	0.638085762061261
example_gene_867	0.801119785636918	0.24681491201453973
example_gene_868	0.998093196526073	0.9451081203808371
example_gene_869	0.913481866850855	0.48716871722942745
example_gene_870	0.947235229087065	0.6062558923278629
example_gene_871	0.73453226840958	0.1638230380385855
example_gene_872	0.908808794755577	0.4731782149830523
example_gene_873	0.987956630035704	0.832773943755241
example_gene_874	0.154276596432373	0.00024415425564155063
example_gene_875	0.783785509754092	0.22216707753526646
example_gene_876	0.684179497844292	0.11851263704355784
example_gene_877	0.925966391024198	0.5271785334700043
example_gene_878	0.900062433570179	0.44827242911092496
example_gene_879	0.985963024183944	0.816789374949991
example_gene_880	0.76689764986789	0.20034632901158753
example_gene_881	0.517453651869023	0.03503106025177186
example_gene_882	0.996563364535086	0.9214821480952257
example_gene_883	0.807934346134151	0.257185193345685
example_gene_884	0.971137661583071	0.720186494083886
example_gene_885	0.997765181187721	0.9395438798631603
example_gene_886	0.991200815711578	0.8614326957272777
example_gene_887	0.92755294016406	0.5325643456211862
example_gene_888	0.970734912235372	0.7179363867183117
example_gene_889	0.851643097061823	0.3343971716460163
example_gene_890	0.934549293768029	0.5572231870320634
example_gene_891	0.795504264466255	0.2385652770777147
example_gene_892	0.974054104962676	0.736947173563949
example_gene_893	0.9966198357824	0.9222675522171591
example_gene_894	0.916616261822579	0.49683982646381575
example_gene_895	0.948514515833139	0.6115567152097785
example_gene_896	0.99302341861486	0.8794955354664333
example_gene_897	0.975266981235593	0.7441771465491679
example_gene_898	0.975349771630768	0.7446766196842289
example_gene_899	0.974253981268285	0.738127601553461
example_gene_900	0.996062422122923	0.9147278264527402
example_gene_901	0.971379832697396	0.7215466996108718
example_gene_902	0.92073418470821	0.5099164854798817
example_gene_903	0.757860447222829	0.1894828896204654
example_gene_904	0.958496481331811	0.6556238914137447
example_gene_905	0.968040745062443	0.7032525156290093
example_gene_906	0.913256326357421	0.48648189379115964
example_gene_907	0.828393618937851	0.2908697815197519
example_gene_908	0.977590499808263	0.7585029110979091
example_gene_909	0.94488309177303	0.5966929753532199
example_gene_910	0.808111114368232	0.2574595841572723
example_gene_911	0.958117890528622	0.6538561233481703
example_gene_912	0.573498796815975	0.054469818559030374
example_gene_913	0.973485828051435	0.7336141420768034
example_gene_914	0.967048151129228	0.6979951624351833
example_gene_915	0.789218590997483	0.22963567195207624
example_gene_916	0.70859662032212	0.13891379946988186
example_gene_917	0.65379846510969	0.09671869646227617
example_gene_918	0.986015948152609	0.8172005859530984
example_gene_919	0.728411394108203	0.1576192922719385
example_gene_920	0.926890196486181	0.5303056867141932
example_gene_921	0.963144915629772	0.6780430884429309
example_gene_922	0.947448221100607	0.6071334682718165
example_gene_923	0.558690347027945	0.04865310205851413
example_gene_924	0.930618826619207	0.5431828915579165
example_gene_925	0.575784102500222	0.05541537877089343
example_gene_926	0.812816811162059	0.26486689673431457
example_gene_927	0.694970039097749	0.12718857548642926
example_gene_928	0.982412133848557	0.7905797727916468
example_gene_929	0.953166135258281	0.6314642188567503
example_gene_930	0.984036101051958	0.8022479201811833
example_gene_931	0.931386899135819	0.5458879759718049
example_gene_932	0.961506289488754	0.6699838617165284
example_gene_933	0.991908022074146	0.8682386569022673
example_gene_934	0.89106261239266	0.4242307969361766
example_gene_935	0.746028210709518	0.17605566621857038
example_gene_936	0.324289950120556	0.004983762778878141
example_gene_937	0.948346291124946	0.6108555414133944
example_gene_938	0.996199090630803	0.9165345881489435
example_gene_939	0.880867293486734	0.3987402353131847
example_gene_940	0.994092028854003	0.8909972418072016
example_gene_941	0.891142903209717	0.42443865389199875
example_gene_942	0.474477526970934	0.024253855571358323
example_gene_943	0.967591230153287	0.7008618761434702
example_gene_944	0.93660975545005	0.5647860751480838
example_gene_945	0.977098740004864	0.755415917684491
example_gene_946	0.930275068195658	0.5419781247339879
example_gene_947	0.985314346693627	0.8118025855936846
example_gene_948	0.993709934707066	0.8867940380756557
example_gene_949	0.648212491227042	0.09310231365539251
example_gene_950	0.961489813966233	0.6699037222525415
example_gene_951	0.985224430502164	0.8111189383742486
example_gene_952	0.968383251929001	0.7050850827583771
example_gene_953	0.968764256912038	0.7071350130937522
example_gene_954	0.844714155573887	0.32078500148971634
example_gene_955	0.987385240259927	0.8280838034132432
example_gene_956	0.993692671370742	0.8866066300438149
example_gene_957	0.97553885338618	0.7458202764838813
example_gene_958	0.945737116382641	0.6001382457411962
example_gene_959	0.519961370264691	0.03576056717322204
example_gene_960	0.993611814124094	0.8857316298212914
example_gene_961	0.869446537254565	0.37216109487503085
example_gene_962	0.958573750463052	0.6559857127455855
example_gene_963	0.968126304476518	0.7037093974628059
example_gene_964	0.611511622315048	0.07201630278118902
example_gene_965	0.988298921793997	0.8356290227735502
example_gene_966	0.852174574699785	0.3354651696515522
example_gene_967	0.98387711614457	0.8010832751061967
example_gene_968	0.940633945691502	0.5799850151525062
example_gene_969	0.622930333476312	0.07810428862133519
example_gene_970	0.969882408172934	0.7132220058603356
example_gene_971	0.992771037930622	0.8768871592452012
example_gene_972	0.919936400850695	0.5073491343158579
example_gene_973	0.960941983442081	0.6672488576050493
example_gene_974	0.982523887916411	0.7913670756795578
example_gene_975	0.946592288568962	0.6036186985235095
example_gene_976	0.783607039292027	0.2219255747487111
example_gene_977	0.955261642524863	0.6407797782642024
example_gene_978	0.89870029445609	0.44453456557312193
example_gene_979	0.890462615074559	0.42268116493263036
example_gene_980	0.987112543752831	0.825877465732364
example_gene_981	0.928102385175831	0.534446634007662
example_gene_982	0.987047825356662	0.8253567839600914
example_gene_983	0.79824298153675	0.24255596313203426
example_gene_984	0.975843727495217	0.7476729710185155
example_gene_985	0.633707618827522	0.08423233946003178
example_gene_986	0.982449789920067	0.790844810390094
example_gene_987	0.964738243489847	0.6860542886546053
example_gene_988	0.875968799710659	0.3870973268400311
example_gene_989	0.89127834566489	0.4247895489546249
example_gene_990	0.953673523984095	0.6336991034018598
example_gene_991	0.917450942917805	0.49945570128816347
example_gene_992	0.951831537710788	0.625647006708705
example_gene_993	0.932298410666892	0.5491222406755213
example_gene_994	0.937421949676567	0.5678071667648903
example_gene_995	0.788435976381979	0.22854578278970344
example_gene_996	0.8454184502633	0.3221426841767396
example_gene_997	0.68802073686408	0.12154159206542252
example_gene_998	0.866301741835627	0.36517988161764653
example_gene_999	0.87743160147474	0.3905349669798616
example_gene_1000	0.988489528957636	0.8372342687944903
example_gene_1001	0.992951565373815	0.8787490369013174
example_gene_1002	0.911185327752727	0.48023075814422667
example_gene_1003	0.984809077816744	0.8079841210787976
example_gene_1004	0.974599595919938	0.7401788907782538
example_gene_1005	0.707704943970998	0.13811920422690743
example_gene_1006	0.698538995334911	0.13017450544298287
example_gene_1007	0.989535259731024	0.8462494731290586
example_gene_1008	0.647187188777316	0.09245090910837313
example_gene_1009	0.995675846204623	0.909748868122801
example_gene_1010	0.99140895109368	0.863411372330649
example_gene_1011	0.916827251418808	0.4974994298080246
example_gene_1012	0.894363544075113	0.4328724969716714
example_gene_1013	0.743268194323587	0.17304768534576234
example_gene_1014	0.922611423478543	0.5160239787031611
example_gene_1015	0.443620839872293	0.018278123293515317
example_gene_1016	0.914259308885501	0.48954544583575865
example_gene_1017	0.996036876721991	0.9143929228810792
example_gene_1018	0.774067897094392	0.2093611693126088
example_gene_1019	0.992125401988735	0.8703796744689785
example_gene_1020	0.975758392321905	0.7471533098302645
example_gene_1021	0.948515226899737	0.6115596816674014
example_gene_1022	0.803900870243765	0.25099867161149564
example_gene_1023	0.929542220663543	0.5394218113701766
example_gene_1024	0.99853455818739	0.953236228662866
example_gene_1025	0.949586278024325	0.6160537696037874
example_gene_1026	0.662078138312511	0.10229396939091603
example_gene_1027	0.984307627786393	0.8042487903310315
example_gene_1028	0.547184373503777	0.044487694011315096
example_gene_1029	0.953790063076077	0.6342142644287199
example_gene_1030	0.268685744662792	0.0023076077547519607
example_gene_1031	0.948243791084786	0.6104289300633273
example_gene_1032	0.944619820981691	0.5956369567903614
example_gene_1033	0.750033931981189	0.1805035284394994
example_gene_1034	0.924663213795426	0.5228085233046992
example_gene_1035	0.979818427562672	0.7728928256423977
example_gene_1036	0.95806293945601	0.6536002284502644
example_gene_1037	0.996891293017637	0.9261186437388128
example_gene_1038	0.087358999688696	2.494329298614597e-05
example_gene_1039	0.669102895840673	0.10723272257374823
example_gene_1040	0.957363449275827	0.6503579751303961
example_gene_1041	0.692721109478932	0.12533718188591658
example_gene_1042	0.992808863226366	0.8772756757331016
example_gene_1043	0.891746709464512	0.42600549112870467
example_gene_1044	0.931586404353576	0.5465936293352673
example_gene_1045	0.840628825829509	0.3130219930530832
example_gene_1046	0.764414410613428	0.19730692091060167
example_gene_1047	0.883557781962359	0.40529765323566663
example_gene_1048	0.824170763780796	0.2835867270635026
example_gene_1049	0.992493970782585	0.8740663847624082
example_gene_1050	0.926765296388844	0.5298814521319203
example_gene_1051	0.942420710020199	0.5869248037876431
example_gene_1052	0.702636877909026	0.13367661171317868
example_gene_1053	0.930239887365758	0.5418550319382301
example_gene_1054	0.963697109901135	0.6807994974228347
example_gene_1055	0.894793965102704	0.43401406222385563
example_gene_1056	0.948912056926885	0.6132187245321564
example_gene_1057	0.562152352073875	0.04996588100769901
example_gene_1058	0.961269646873383	0.6688344646335286
example_gene_1059	0.880625338036005	0.3981562655798526
example_gene_1060	0.809329772566539	0.2593588135035849
example_gene_1061	0.890658930960822	0.4231874903675564
example_gene_1062	0.907944547208132	0.4706447535662509
example_gene_1063	0.936942295452808	0.5660202399315611
example_gene_1064	0.86789885948206	0.3687078871380259
example_gene_1065	0.950644837283546	0.6205470648603152
example_gene_1066	0.592001114524309	0.06251402437096515
example_gene_1067	0.959110929577322	0.6585108226907384
example_gene_1068	0.91995178589452	0.5073984881036179
example_gene_1069	0.788240868749165	0.22827481508336356
example_gene_1070	0.917016377649731	0.49809162079296326
example_gene_1071	0.980958217909117	0.780532031143941
example_gene_1072	0.88862623472716	0.41797783816814327
example_gene_1073	0.888730279122194	0.4182427363301266
example_gene_1074	0.948032587634258	0.6095513557499369
example_gene_1075	0.852089588457573	0.33529415750877106
example_gene_1076	0.989647430400324	0.8472386004689638
example_gene_1077	0.970852367353069	0.7185910543215333
example_gene_1078	0.9820280201659	0.7878904533905422
example_gene_1079	0.961758160322298	0.6712111765408193
example_gene_1080	0.968640255694843	0.7064665199234488
example_gene_1081	0.958949283145226	0.657749179881221
example_gene_1082	0.992347880694607	0.8725963405788689
example_gene_1083	0.693908361395032	0.12631168581578248
example_gene_1084	0.944286830114552	0.594305325144233
example_gene_1085	0.94355845961896	0.5914081632509852
example_gene_1086	0.947340016905705	0.6066873962044516
example_gene_1087	0.947096565282159	0.6056856214386764
example_gene_1088	0.892948743658427	0.4291442869894954
example_gene_1089	0.977764614400805	0.7596033260200402
example_gene_1090	0.921170662143487	0.5113281799245116
example_gene_1091	0.946161954238149	0.6018634282682827
example_gene_1092	0.961003650089564	0.6675467512976483
example_gene_1093	0.945791244228218	0.6003576272808637
example_gene_1094	0.603335378716963	0.06790042488368489
example_gene_1095	0.902474710383538	0.45498272384576127
example_gene_1096	0.918985719535226	0.5043113014839432
example_gene_1097	0.99061227344276	0.8559404527413341
example_gene_1098	0.96514131966612	0.6881094283673559
example_gene_1099	0.604738201745022	0.06859259407418243
example_gene_1100	0.81059523443653	0.2613450275299397
example_gene_1101	0.885063936954868	0.4090204529638394
example_gene_1102	0.46952098341142	0.02320297797975058
example_gene_1103	0.981428670811469	0.7837446419893055
example_gene_1104	0.719782466883382	0.14922153863726173
example_gene_1105	0.538778270110957	0.041629240310441844
example_gene_1106	0.96414224727138	0.6830368466723586
example_gene_1107	0.952873882868541	0.6301828182831926
example_gene_1108	0.955068792232422	0.6399129135531828
example_gene_1109	0.889296122694157	0.4196866883510926
example_gene_1110	0.311485641168676	0.004223950799081264
example_gene_1111	0.998327182025234	0.9493119622700776
example_gene_1112	0.971748521827956	0.7236281016628641
example_gene_1113	0.905451865269213	0.46342875007412665
example_gene_1114	0.990442385513008	0.8543820053878688
example_gene_1115	0.904605389101933	0.4610085126510101
example_gene_1116	0.918210654102057	0.5018517652724303
example_gene_1117	0.622838942984479	0.07805393931951844
example_gene_1118	0.611406255868301	0.07196199464084184
example_gene_1119	0.993928665510911	0.8891870081665176
example_gene_1120	0.598387037606422	0.06550418452517626
example_gene_1121	0.928208542836447	0.5348113359100147
example_gene_1122	0.775894429622228	0.2117155649802828
example_gene_1123	0.9452755129529	0.5982723157949811
example_gene_1124	0.977080495884488	0.7553019790441954
example_gene_1125	0.992250766961118	0.8716255215906821
example_gene_1126	0.949330792300428	0.614977041614185
example_gene_1127	0.992698840794974	0.8761479099517243
example_gene_1128	0.93061547136072	0.5431711148041387
example_gene_1129	0.993429997660912	0.88378046083106
example_gene_1130	0.569479780057199	0.05283854617753988
example_gene_1131	0.96787110438787	0.7023484051261621
example_gene_1132	0.897641795038289	0.44165496540474036
example_gene_1133	0.932121910833546	0.5484939243103617
example_gene_1134	0.996692477734304	0.9232856105010774
example_gene_1135	0.959659257746597	0.6611060585472219
example_gene_1136	0.951303141660783	0.6233678739641989
example_gene_1137	0.952079347502002	0.6267205363177208
example_gene_1138	0.915135464225395	0.49224126549882535
example_gene_1139	0.994066593772645	0.8907140675207034
example_gene_1140	0.923810088476947	0.5199734679632338
example_gene_1141	0.932405965100504	0.5495056066266298
example_gene_1142	0.998756465619711	0.9576868190269991
example_gene_1143	0.902356757848135	0.45465187490380293
example_gene_1144	0.920898067415626	0.5104459408989255
example_gene_1145	0.997423518494546	0.9340827679225828
example_gene_1146	0.49321339498066	0.028569788079656436
example_gene_1147	0.911588688573065	0.4814404824316307
example_gene_1148	0.955434966443326	0.6415605583531894
example_gene_1149	0.886287209755817	0.412071988330154
example_gene_1150	0.917310553778438	0.4990145111501283
example_gene_1151	0.945710092188678	0.600028761841166
example_gene_1152	0.809917586829914	0.26027963452466163
example_gene_1153	0.532772304813847	0.03967840933353589
example_gene_1154	0.953692914816566	0.6337847725797277
example_gene_1155	0.872137936803392	0.37824834394852086
example_gene_1156	0.990429568087885	0.854264897790935
example_gene_1157	0.910044827659185	0.4768303561925218
example_gene_1158	0.861485487263407	0.35475403285637525
example_gene_1159	0.777012710062958	0.21316888174210621
